Meses_Contrato,Pago_Mensual,Reclamos_Soporte,Tipo_Contrato,Uso_Datos_GB,Gasto_Total_Estimado,Ratio_Quejas_Mes,Saturacion_Datos,Churn,Pago_Mensual_Norm
18,115.2178644277567,1,Mes a mes,27.589931118177486,2073.9215596996205,0.05263157894736842,0,1,0.8655787799264687
41,66.49690277684314,4,Mes a mes,51.16176972961428,2726.373013850569,0.09523809523809523,0,1,0.4224708592672262
57,110.77810765743524,0,Dos años,113.2259732246424,6314.352136473809,0.0,1,0,0.8252000327903674
18,126.52265389741909,0,Mes a mes,15.02613329348979,2277.4077701535434,0.0,0,0,0.9683936995350737
64,21.90166532940806,1,Anual,28.956868949647518,1401.706581082116,0.015384615384615385,0,0,0.01688561901227277
53,51.68058004623762,0,Mes a mes,29.716159902165742,2739.070742450594,0.0,0,0,0.28771920957658875
9,27.068780533778316,1,Mes a mes,63.85798128408922,243.61902480400485,0.1,0,0,0.0638795533771198
11,91.72752224408829,1,Mes a mes,81.14189363810934,1009.0027446849712,0.08333333333333333,1,1,0.6519385657788437
70,121.88890449241542,1,Mes a mes,38.97107149304829,8532.22331446908,0.014084507042253521,0,0,0.9262506261200054
58,102.34377919666885,1,Mes a mes,108.66798614693205,5935.9391934067935,0.01694915254237288,1,0,0.7484914125216376
3,74.78954825908899,1,Anual,111.32500570644332,224.36864477726698,0.25,1,0,0.4978908996746864
48,48.02141655561723,1,Dos años,7.41787857515849,2305.027994669627,0.02040816326530612,0,0,0.25443981051015807
41,107.00909199116187,1,Mes a mes,54.28890022815627,4387.372771637636,0.023809523809523808,0,0,0.7909215489874272
72,70.2464884596695,1,Mes a mes,14.951995452557396,5057.747169096204,0.0136986301369863,0,0,0.4565726310498794
20,127.81179869350495,0,Dos años,47.5037760468338,2556.235973870099,0.0,0,0,0.9801182273495115
47,98.68506164799086,1,Mes a mes,79.46591058260466,4638.1978974555705,0.020833333333333332,0,0,0.7152160692127318
39,31.24049635525141,1,Anual,86.51516817063744,1218.379357854805,0.025,1,0,0.10182051883832893
31,27.86491326268654,0,Anual,96.13116474240655,863.8123111432827,0.0,1,0,0.07112022979485788
31,96.69939711817001,1,Mes a mes,46.934157112544675,2997.6813106632703,0.03125,0,1,0.6971568263094418
34,126.24600390297337,0,Mes a mes,38.579115785403765,4292.364132701095,0.0,0,0,0.9658776202206389
69,128.8354413046764,1,Anual,3.125571570843676,8889.645450022672,0.014285714285714285,0,0,0.9894280630663087
41,117.0264073855015,2,Anual,46.43609518440102,4798.082702805562,0.047619047619047616,0,0,0.8820271356705757
63,35.53506347965838,1,Mes a mes,48.71251480038381,2238.7089992184783,0.015625,0,0,0.14087879363721797
50,110.03548713581252,2,Mes a mes,60.92872766156688,5501.7743567906255,0.0392156862745098,0,1,0.8184460397650889
31,68.49576367203494,2,Anual,83.82155477511772,2123.368673833083,0.0625,1,0,0.4406501206147678
12,127.10190940957335,0,Dos años,83.65798448499885,1525.2229129148802,0.0,1,0,0.9736619187332116
52,62.519800378719836,3,Mes a mes,46.69949445954653,3251.0296196934314,0.05660377358490566,0,1,0.3862998660403661
70,84.09549866025667,3,Mes a mes,84.52191538628585,5886.684906217966,0.04225352112676056,1,1,0.5825267564454267
8,79.75977933342446,3,Mes a mes,91.3904812657282,638.0782346673957,0.3333333333333333,1,1,0.543094210157854
34,115.37476908231716,1,Anual,81.65834384264583,3922.7421487987835,0.02857142857142857,1,0,0.8670057980490213
20,83.76644978551946,1,Mes a mes,16.37563330992261,1675.328995710389,0.047619047619047616,0,1,0.5795341192367288
72,42.930842326088786,1,Mes a mes,103.50865710588502,3091.0206474783927,0.0136986301369863,1,0,0.20814200181808398
39,97.77946687245881,4,Mes a mes,26.582848458417867,3813.3992080258936,0.1,0,1,0.7069798562081316
45,85.99228410414095,0,Mes a mes,13.280212808702935,3869.652784686343,0.0,0,0,0.5997776608918197
66,92.12836648494647,1,Dos años,103.34517543824205,6080.472188006467,0.014925373134328358,1,0,0.655584168247603
11,34.55014675184415,1,Dos años,113.4174047277503,380.05161427028565,0.08333333333333333,1,0,0.13192116249661662
32,69.88125494758806,1,Mes a mes,108.08732640632589,2236.200158322818,0.030303030303030304,1,0,0.45325090141627633
4,83.82665876744657,1,Mes a mes,16.20955112795488,335.3066350697863,0.2,0,1,0.5800817085264866
23,79.01031224933749,2,Dos años,79.49308383049564,1817.2371817347623,0.08333333333333333,0,0,0.5362779489433938
15,21.824197807005454,2,Mes a mes,33.20635091688604,327.3629671050818,0.125,0,1,0.016181066564880782
13,68.3862873303897,0,Anual,24.946955594060757,889.0217352950662,0.0,0,0,0.4396544540173929
15,24.799018201535272,2,Mes a mes,80.44806319174876,371.9852730230291,0.125,1,1,0.043236494756128285
4,48.86946290634856,0,Mes a mes,59.001269924905586,195.47785162539424,0.0,0,0,0.26215263148827544
63,39.327173153297124,0,Mes a mes,79.27775903929475,2477.6119086577187,0.0,0,0,0.17536731306418119
42,91.82823430202367,3,Mes a mes,91.24869714842211,3856.785840684994,0.06976744186046512,1,1,0.6528545228754382
54,115.87276692904537,0,Mes a mes,14.04326885909502,6257.12941416845,0.0,0,0,0.8715349941666514
38,119.8591479531653,1,Mes a mes,33.39944183264399,4554.647622220282,0.02564102564102564,0,1,0.9077903747399969
21,88.56809398281288,3,Dos años,75.1950331277453,1859.9299736390706,0.13636363636363635,0,1,0.6232041639959606
36,70.38211107067112,0,Mes a mes,26.63385902252506,2533.7559985441603,0.0,0,0,0.45780609301612485
42,99.6761901254056,0,Mes a mes,116.24176500695178,4186.399985267035,0.0,1,0,0.7242301950397242
47,121.65797299962978,1,Anual,43.83777952992408,5717.9247309826,0.020833333333333332,0,0,0.9241503479211439
21,76.296497317422,1,Mes a mes,57.893002490248925,1602.226443665862,0.045454545454545456,0,1,0.5115963160119442
39,65.01944596042547,2,Mes a mes,102.28726666057509,2535.7583924565934,0.05,1,1,0.409033669285686
49,55.75836128781583,1,Anual,12.011716660072251,2732.1597031029755,0.02,0,0,0.3248058578206327
11,92.4787025312527,1,Anual,95.24543353566767,1017.2657278437796,0.08333333333333333,1,0,0.6587704082508896
22,31.53535440612319,0,Anual,34.19852652641724,693.7777969347102,0.0,0,0,0.10450219697817292
54,116.48762761888548,0,Mes a mes,38.728203268663236,6290.331891419816,0.0,0,0,0.8771270357138249
8,129.04055308400166,0,Mes a mes,66.70439682073918,1032.3244246720133,0.0,0,0,0.9912935158603388
14,116.90287269153235,0,Dos años,73.2511608572207,1636.640217681453,0.0,0,0,0.8809036110208335
43,23.698539394096837,1,Dos años,118.30654221595141,1019.037193946164,0.022727272727272728,1,0,0.0332278483835979
31,114.34203305638175,0,Anual,9.79984063441886,3544.6030247478343,0.0,0,0,0.8576132594468292
45,84.00422649991864,2,Dos años,32.50666509411055,3780.190192496339,0.043478260869565216,0,0,0.5816966534299889
12,92.53622353287942,0,Anual,15.15404080947739,1110.434682394553,0.0,0,0,0.6592935508687976
6,76.32057267933024,2,Anual,113.53302475717892,457.92343607598144,0.2857142857142857,1,1,0.5118152768697105
37,78.56970487054704,3,Mes a mes,114.63396996267133,2907.0790802102406,0.07894736842105263,1,1,0.5322707082644879
40,48.40490497933107,1,Mes a mes,119.69187976129486,1936.1961991732428,0.024390243902439025,1,0,0.25792756510839976
6,47.822590537452996,0,Mes a mes,97.9403607191427,286.935543224718,0.0,1,0,0.25263152552364737
5,32.1815195979294,1,Anual,4.948665417332047,160.907597989647,0.16666666666666666,0,0,0.11037894704306542
16,116.82137383627388,3,Anual,52.77915037238597,1869.141981380382,0.17647058823529413,0,1,0.8801623943644702
13,36.83476821036577,1,Dos años,104.4949513835558,478.85198673475503,0.07142857142857142,1,0,0.15269936205746248
65,52.553496540961476,4,Mes a mes,80.70966661465219,3415.977275162496,0.06060606060606061,1,1,0.29565821980503304
57,52.81532243344087,0,Mes a mes,118.6456909467544,3010.4733787061296,0.0,1,0,0.2980394767191013
12,36.62350381171227,0,Dos años,66.42764401517093,439.4820457405472,0.0,0,0,0.15077795235567093
8,76.3453516081338,1,Anual,56.745238616309976,610.7628128650704,0.1111111111111111,0,0,0.5120406365351657
38,126.73956164634819,1,Mes a mes,19.453255943325345,4816.103342561231,0.02564102564102564,0,1,0.9703664344390255
28,67.061517357822,0,Mes a mes,82.90493114127285,1877.7224860190158,0.0,1,0,0.42760592196865665
5,95.72074579341582,1,Anual,28.5191137090897,478.60372896707906,0.16666666666666666,0,0,0.6882561778232862
15,86.87047713036024,0,Mes a mes,84.45148413030105,1303.0571569554036,0.0,1,0,0.6077646601750775
51,100.64107628772868,2,Anual,20.399080057382406,5132.694890674163,0.038461538461538464,0,0,0.7330056519800705
3,49.17995934553522,1,Mes a mes,33.697358912305695,147.53987803660564,0.25,0,1,0.26497653780863684
15,106.4785998939113,1,Mes a mes,40.21375603577522,1597.1789984086695,0.0625,0,1,0.786096823814244
61,94.07999926009,0,Dos años,86.60273306799316,5738.879954865491,0.0,1,0,0.6733338987861845
50,63.99703507395752,2,Dos años,87.22067627595575,3199.851753697876,0.0392156862745098,1,0,0.399735035871834
15,45.70196934318901,0,Anual,79.57758866613474,685.5295401478352,0.0,0,0,0.233344877311961
38,67.67696791521914,1,Dos años,54.211223150260366,2571.7247807783274,0.02564102564102564,0,0,0.4332033282495671
21,128.02890911794378,2,Dos años,106.34857774797989,2688.6070914768193,0.09090909090909091,1,1,0.9820928055488466
72,75.26003632225087,1,Dos años,83.48392985500249,5418.722615202063,0.0136986301369863,1,0,0.5021698995198947
45,116.05839436935823,2,Dos años,11.964692185967717,5222.62774662112,0.043478260869565216,0,0,0.87322324058682
68,111.91559676916741,0,Mes a mes,62.87989437137408,7610.260580303384,0.0,0,0,0.8355452808723645
6,116.76992701093148,1,Anual,118.73899805058713,700.6195620655889,0.14285714285714285,1,0,0.8796944952296928
2,26.31484322429996,1,Mes a mes,90.28793197119867,52.62968644859992,0.3333333333333333,1,1,0.05702263630918433
44,26.946233741346383,2,Dos años,57.25603551161579,1185.6342846192408,0.044444444444444446,0,0,0.06276501350479452
60,66.68261938512735,1,Mes a mes,105.19182160493307,4000.957163107641,0.01639344262295082,1,0,0.4241599166532099
54,68.25735652876523,1,Mes a mes,69.88336304054704,3685.8972525533222,0.01818181818181818,0,0,0.4384818527903052
47,69.25463770260856,0,Dos años,25.229226063226427,3254.967972022602,0.0,0,0,0.4475519362262721
33,55.2399102054775,0,Anual,22.327954267280063,1822.9170367807576,0.0,0,0,0.3200906433980503
25,38.75394499741412,1,Mes a mes,27.54451125325956,968.8486249353531,0.038461538461538464,0,0,0.17015391153002066
15,75.73523638426394,2,Dos años,3.651918833251388,1136.028545763959,0.125,0,1,0.5064917541024141
36,59.83439045295178,0,Dos años,61.656081643350525,2154.038056306264,0.0,0,0,0.36187657126119865
23,59.48981123323613,1,Anual,37.41888517518264,1368.2656583644311,0.041666666666666664,0,0,0.35874268850566965
57,33.315269066466435,1,Anual,107.18071011256114,1898.9703367885868,0.017241379310344827,1,0,0.1206901837783228
20,77.40889669623817,1,Mes a mes,26.369855699984132,1548.1779339247635,0.047619047619047616,0,1,0.5217133777239359
34,121.3037598213756,2,Dos años,87.34720080849955,4124.327833926771,0.05714285714285714,1,0,0.9209288461369449
64,102.53119319213607,0,Anual,12.82572242896573,6561.996364296709,0.0,0,0,0.7501959073226422
57,44.555498279473944,1,Mes a mes,69.94348768306504,2539.663401930015,0.017241379310344827,0,0,0.22291794007745655
16,110.83153010991913,4,Anual,2.94527468335081,1773.304481758706,0.23529411764705882,0,1,0.8256858998799018
16,115.33681130917859,1,Mes a mes,108.16504937168335,1845.3889809468574,0.058823529411764705,1,1,0.8666605792898187
4,93.39190280173375,1,Anual,52.98716325340236,373.567611206935,0.2,0,0,0.6670757917919128
69,111.3099594993918,1,Anual,14.118204741938863,7680.387205458034,0.014285714285714285,0,0,0.8300371245841771
64,37.44631447261588,2,Anual,53.035043839403166,2396.5641262474164,0.03076923076923077,0,0,0.1582612595133083
53,50.97731050286022,5,Mes a mes,29.835031603858205,2701.797456651592,0.09259259259259259,0,1,0.28132310624714857
18,93.30710445874793,1,Mes a mes,44.49145897241082,1679.5278802574628,0.05263157894736842,0,1,0.6663045669194437
11,36.3642650762639,1,Mes a mes,22.976130603145407,400.0069158389029,0.08333333333333333,0,1,0.14842022514490877
47,65.92142575605646,0,Mes a mes,94.43919950908199,3098.3070105346537,0.0,1,0,0.4172370047326005
35,22.40546087174267,2,Anual,7.0201611372784605,784.1911305109934,0.05555555555555555,0,0,0.02146754407362052
15,37.56436701085532,0,Dos años,79.36507717624492,563.4655051628298,0.0,0,0,0.15933492499476218
34,127.07187861327634,0,Anual,39.057604807114714,4320.443872851396,0.0,0,0,0.9733887943273705
30,85.22044590076577,0,Anual,100.43986151784586,2556.613377022973,0.0,1,0,0.5927579385835157
40,77.66047092098404,0,Anual,75.4410858309899,3106.4188368393616,0.0,0,0,0.5240013976611718
52,74.74277538555785,0,Mes a mes,78.40161157779458,3886.624320049008,0.0,0,0,0.4974655092465963
46,40.656030071685,2,Mes a mes,22.25987303073165,1870.17738329751,0.0425531914893617,0,1,0.18745301511126836
39,111.27273290103908,0,Dos años,18.18372265795768,4339.636583140524,0.0,0,0,0.8296985557212002
47,92.97568185691809,0,Mes a mes,63.37988239327367,4369.85704727515,0.0,0,0,0.6632903411123153
40,128.1724685840079,2,Mes a mes,91.84365797484087,5126.898743360316,0.04878048780487805,1,1,0.9833984517090025
69,77.16679322129076,1,Dos años,12.613991398253438,5324.508732269062,0.014285714285714285,0,0,0.5195114924627833
59,58.7353651774674,0,Dos años,116.40677873143473,3465.3865454705765,0.0,1,0,0.35188114448655694
35,93.72628360133517,5,Mes a mes,4.795042633962637,3280.419926046731,0.1388888888888889,0,1,0.6701169218476243
56,83.13476298895895,2,Mes a mes,115.20315921115281,4655.546727381701,0.03508771929824561,1,1,0.5737890474350401
2,37.599036099938274,0,Mes a mes,48.65158018104109,75.19807219987655,0.0,0,0,0.1596502337952076
34,64.9734763744343,1,Mes a mes,80.87772442878702,2209.098196730766,0.02857142857142857,1,0,0.4086155846056655
42,25.085852002226417,1,Mes a mes,92.20917899742766,1053.6057840935096,0.023255813953488372,1,0,0.04584519386001097
43,99.1644555313957,0,Mes a mes,26.84169164962208,4264.071587850015,0.0,0,0,0.7195760658066885
50,49.629883328358105,0,Mes a mes,84.65018987100815,2481.494166417905,0.0,1,0,0.26906851123707254
59,63.28800050170309,2,Mes a mes,43.45038539510136,3733.992029600482,0.03333333333333333,0,1,0.39328650069639404
45,90.14128250019314,1,Mes a mes,37.179205498070466,4056.3577125086913,0.021739130434782608,0,0,0.637512015670483
6,123.97227015278375,1,Anual,110.6946340189089,743.8336209167026,0.14285714285714285,1,0,0.945198442305431
49,85.01894074815127,2,Anual,70.11489231754658,4165.928096659412,0.04,0,0,0.5909252873764872
48,50.872077328724586,1,Mes a mes,102.0705099989765,2441.8597117787804,0.02040816326530612,1,0,0.2803660304548086
31,109.31005205798242,1,Mes a mes,19.8437557825902,3388.611613797455,0.03125,0,1,0.8118483450969554
3,120.8106644252162,1,Mes a mes,115.96439509938445,362.4319932756486,0.25,1,1,0.916444236878935
26,110.88887167646766,2,Dos años,65.67619803063332,2883.1106635881592,0.07407407407407407,0,1,0.8262074105697506
22,53.91757975558119,1,Mes a mes,2.576959310310878,1186.186754622786,0.043478260869565216,0,0,0.30806429834607474
34,113.94837654017569,0,Anual,102.41291405282219,3874.2448023659736,0.0,1,0,0.8540330279727495
9,56.90203683323921,0,Anual,73.45185919322837,512.1183314991529,0.0,0,0,0.3352073703456195
44,122.38257706595282,2,Anual,112.46662376865488,5384.833390901924,0.044444444444444446,1,0,0.9307404846969769
39,42.46352624099771,1,Mes a mes,42.39320821548119,1656.0775233989107,0.025,0,0,0.20389185051279993
36,100.00119859048968,2,Mes a mes,51.08342294938667,3600.0431492576286,0.05405405405405406,0,1,0.7271860854876986
36,111.76665634610842,3,Dos años,10.552333409870263,4023.599628459903,0.08108108108108109,0,1,0.834190695927251
42,121.57847318581629,0,Mes a mes,6.587733224942905,5106.295873804284,0.0,0,0,0.9234273121681944
40,129.90645716710077,1,Mes a mes,16.015674407359242,5196.258286684031,0.024390243902439025,0,1,0.9991687495328908
40,129.41464763993758,3,Anual,87.40625147702386,5176.585905597503,0.07317073170731707,1,1,0.9946958350099158
7,97.8850935611447,1,Mes a mes,116.12747776234147,685.1956549280129,0.125,1,1,0.7079405109407922
49,36.765265470300626,1,Mes a mes,34.47816011811392,1801.4980080447308,0.02,0,0,0.15206724779725864
69,84.38433430489785,2,Mes a mes,40.39297969709132,5822.519067037952,0.02857142857142857,0,1,0.585153661940976
46,96.11557455630043,0,Dos años,111.21508258510742,4421.31642958982,0.0,1,0,0.6918470706589366
47,56.06363906158258,1,Anual,79.94743394996,2634.991035894381,0.020833333333333332,0,0,0.3275823013671802
6,55.619077286116905,0,Mes a mes,83.91639396419392,333.7144637167014,0.0,1,0,0.32353909619929777
1,20.125565442618218,2,Anual,12.034854354498144,20.125565442618218,1.0,0,0,0.0007323268552447749
68,36.208969790127554,2,Dos años,37.99737107713338,2462.2099457286736,0.028985507246376812,0,0,0.14700784392343164
26,65.35515212408019,1,Anual,79.74984303332319,1699.233955226085,0.037037037037037035,0,0,0.412086853276498
26,47.638883847405154,0,Mes a mes,94.80784699057028,1238.610980032534,0.0,1,0,0.2509607479634355
2,109.48211096737994,4,Dos años,106.63646229206319,218.96422193475988,1.3333333333333333,1,1,0.8134131882977176
25,85.19598134902992,0,Mes a mes,104.85188823384397,2129.899533725748,0.0,1,0,0.5925354381179624
54,69.72558658208169,0,Mes a mes,102.92098817989127,3765.1816754324113,0.0,1,0,0.45183512710857326
12,21.068104244384205,0,Anual,6.794137418728594,252.81725093261048,0.0,0,0,0.00930453878290794
65,28.970080411997046,0,Dos años,65.52578836326977,1883.055226779808,0.0,0,0,0.08117151574895395
12,49.633374467945075,2,Mes a mes,62.87266492807489,595.6004936153408,0.15384615384615385,0,1,0.26910026249055147
17,121.4415455254985,1,Mes a mes,47.19059574133884,2064.5062739334744,0.05555555555555555,0,1,0.922181981025536
31,51.17396936623594,0,Dos años,82.66303045024289,1586.393050353314,0.0,1,0,0.2831116813712192
20,50.259710508562165,1,Dos años,104.32552187049643,1005.1942101712433,0.047619047619047616,1,0,0.27479667018012705
42,95.62088990417527,1,Anual,47.367365104075375,4016.0773759753615,0.023255813953488372,0,0,0.6873480074188515
66,94.6872986153012,0,Anual,19.47330380207677,6249.361708609879,0.0,0,0,0.6788571714266844
33,108.13911163193858,2,Anual,72.4849494503136,3568.590683853973,0.058823529411764705,0,0,0.8011988636454659
12,24.982686684795475,1,Dos años,91.66380077752943,299.79224021754567,0.07692307692307693,1,0,0.044906924832841255
61,21.197539215722315,0,Mes a mes,62.17906738634818,1293.0498921590613,0.0,0,0,0.010481725338074042
8,119.20884987953677,1,Mes a mes,24.62684670411221,953.6707990362942,0.1111111111111111,0,1,0.9018760368975121
34,87.32287818163331,1,Mes a mes,23.27013352905256,2968.9778581755327,0.02857142857142857,0,0,0.6118791620720224
55,45.75300298625713,1,Anual,93.99981802027361,2516.415164244142,0.017857142857142856,1,0,0.233809018632192
62,92.48725824540668,0,Anual,48.796460659868785,5734.210011215214,0.0,0,0,0.6588482208510532
50,46.786733627579636,1,Mes a mes,35.09911537710915,2339.3366813789817,0.0196078431372549,0,0,0.24321060307299444
60,53.87016402917569,1,Mes a mes,32.528312142306746,3232.2098417505413,0.01639344262295082,0,0,0.30763306129281975
39,113.29700547645389,0,Anual,33.109685628367416,4418.583213581702,0.0,0,0,0.8481089314885424
60,98.86773039933826,2,Dos años,67.47821162363135,5932.063823960296,0.03278688524590164,0,0,0.7168774069170021
10,64.56714637266808,1,Anual,102.82519630711458,645.6714637266807,0.09090909090909091,1,0,0.40492009018020353
58,25.100593567465626,1,Dos años,13.697041860021237,1455.8344269130064,0.01694915254237288,0,0,0.04597926560447306
31,115.66067551818819,1,Mes a mes,63.134456856691806,3585.4809410638336,0.03125,0,1,0.8696060629454662
72,41.31697112735279,2,Anual,83.14253684548758,2974.8219211694004,0.0273972602739726,1,0,0.19346414886009872
4,118.58027726210055,0,Mes a mes,34.45119112169351,474.3211090484022,0.0,0,0,0.8961592879652734
15,24.317431755858955,1,Mes a mes,58.041500322128634,364.76147633788435,0.0625,0,0,0.03885655722348504
41,48.119926587218515,2,Mes a mes,91.03780629851234,1972.9169900759591,0.047619047619047616,1,1,0.25533574059420855
55,82.41313302905309,0,Dos años,83.10525513178123,4532.722316597919,0.0,1,0,0.5672259595939094
17,56.857579899133725,1,Mes a mes,67.31735513112042,966.5788582852733,0.05555555555555555,0,1,0.3348030429480712
67,49.41593098837558,1,Dos años,43.44241266713699,3310.867376221164,0.014705882352941176,0,0,0.2671226552178686
2,87.31810150420746,2,Dos años,14.73146782341554,174.63620300841492,0.6666666666666666,0,1,0.6118357190953219
40,58.172612240099404,2,Mes a mes,92.99279131780601,2326.9044896039763,0.04878048780487805,1,1,0.34676301308125573
42,65.747616903924,0,Anual,10.682953064219241,2761.399909964808,0.0,0,0,0.4156562461340242
22,23.04093556158843,0,Mes a mes,86.9784864434243,506.90058235494547,0.0,1,0,0.027247066047482307
42,47.009042339171145,2,Mes a mes,3.0487896634807807,1974.3797782451882,0.046511627906976744,0,1,0.2452324587096617
15,97.49120915667709,1,Mes a mes,104.00204607581884,1462.3681373501563,0.0625,1,1,0.7043582068661256
7,115.79122580120244,1,Anual,111.37458919436033,810.5385806084171,0.125,1,0,0.870793393049137
57,60.086191219737216,0,Mes a mes,108.00098888111441,3424.912899525021,0.0,1,0,0.3641666515553877
31,118.06342191713368,1,Anual,61.34049637140116,3659.966079431144,0.03125,0,0,0.8914585864719237
11,105.36433416987231,2,Mes a mes,32.490888016829224,1159.0076758685955,0.16666666666666666,0,1,0.7759627880458526
32,106.18263111200122,3,Mes a mes,12.127630594972349,3397.844195584039,0.09090909090909091,0,1,0.783405043785929
28,22.758495564045973,1,Dos años,67.1149191127382,637.2378757932872,0.034482758620689655,0,0,0.024678327751248508
31,75.76054984155473,1,Anual,49.52335587280796,2348.577045088197,0.03125,0,0,0.5067219752032451
47,37.743071285693446,1,Mes a mes,37.2600778303015,1773.924350427592,0.020833333333333332,0,0,0.16096020653587384
8,107.03468942301886,0,Dos años,57.11220964994373,856.2775153841509,0.0,0,0,0.7911543527831658
58,93.14945922224261,2,Mes a mes,59.872273726842835,5402.668634890071,0.03389830508474576,0,1,0.6648708133443355
63,64.22373178725206,1,Anual,71.22958110841545,4046.0951025968798,0.015625,0,0,0.4017967995531005
26,83.4264136026092,4,Mes a mes,19.81573642716614,2169.0867536678393,0.14814814814814814,0,1,0.5764415545406983
12,52.270842847010144,2,Mes a mes,49.812182000163574,627.2501141641217,0.15384615384615385,0,1,0.293087537980425
55,34.55455945547983,3,Dos años,30.191193428330386,1900.5007700513909,0.05357142857142857,0,0,0.13196129520061578
55,105.17586585913055,2,Mes a mes,58.91435832733906,5784.67262225218,0.03571428571428571,0,1,0.7742487044470661
4,124.20079679574756,1,Mes a mes,109.33556697680582,496.80318718299026,0.2,1,1,0.9472768488505332
47,87.05607341779933,2,Anual,68.80197540879051,4091.6354506365683,0.041666666666666664,0,0,0.6094526232657581
28,52.54139110620264,1,Anual,30.169964144354143,1471.1589509736739,0.034482758620689655,0,0,0.2955481231681255
53,99.15374887308718,2,Dos años,5.575755765209962,5255.148690273621,0.037037037037037035,0,0,0.7194786907767314
37,118.56645021317266,0,Anual,95.11959759095161,4386.958657887389,0.0,1,0,0.8960335335734946
3,95.8694527996536,0,Mes a mes,93.1938958662789,287.60835839896083,0.0,1,0,0.6896086398866095
71,76.09449701298908,0,Anual,84.4070953838666,5402.709287922225,0.0,1,0,0.5097591614928867
25,35.81699092200333,1,Mes a mes,40.35991184352363,895.4247730500832,0.038461538461538464,0,0,0.14344287034098527
5,123.96926620256376,2,Mes a mes,102.84931116790516,619.8463310128188,0.3333333333333333,1,1,0.945171121946993
10,101.25720663041693,3,Mes a mes,102.26695831155193,1012.5720663041693,0.2727272727272727,1,1,0.7386092407794829
57,80.45849201701867,0,Anual,64.80320348565192,4586.134044970064,0.0,0,0,0.5494488697104299
44,111.65612870928399,2,Mes a mes,54.93292112302543,4912.869663208496,0.044444444444444446,0,1,0.8331854679992892
38,36.452200115319975,1,Dos años,37.83715073003066,1385.183604382159,0.02564102564102564,0,0,0.14921997767418785
8,44.02741869245643,0,Dos años,82.48305134969671,352.21934953965143,0.0,1,0,0.2181151562280221
59,117.49720701769219,0,Mes a mes,94.73677679873587,6932.335214043839,0.0,1,0,0.8863089691771038
56,125.28260082368152,1,Anual,56.169766535813814,7015.825646126165,0.017543859649122806,0,0,0.9571156516396325
30,88.63950586564151,1,Mes a mes,93.96358153845989,2659.1851759692454,0.03225806451612903,1,0,0.6238536415480926
36,79.88132621034168,1,Anual,3.1461138848803505,2875.727743572301,0.02702702702702703,0,0,0.5441996559879119
19,116.31968352438528,1,Dos años,27.866028281568624,2210.0739869633203,0.05,0,0,0.8755996159753932
46,100.35791520359288,1,Dos años,59.35281433455538,4616.464099365273,0.02127659574468085,0,0,0.7304303555378117
30,78.69493338989497,1,Dos años,3.992215803045905,2360.848001696849,0.03225806451612903,0,0,0.5334096379353158
59,86.22265285666003,0,Anual,114.111886849077,5087.136518542942,0.0,1,0,0.6018728210745145
2,57.68942903062656,0,Anual,104.69268414166933,115.37885806125313,0.0,1,0,0.3423685532842382
17,128.45198061040315,1,Mes a mes,46.61564976121551,2183.6836703768536,0.05555555555555555,0,1,0.9859405606620784
39,92.71860263275826,1,Mes a mes,26.03535578749819,3616.025502677572,0.025,0,0,0.6609522542478083
40,77.26762588625498,2,Mes a mes,21.42274613117484,3090.705035450199,0.04878048780487805,0,1,0.5204285464574674
51,125.09711149857169,4,Anual,71.59664894814766,6379.952686427157,0.07692307692307693,0,1,0.9554286613510826
6,71.94708657300006,0,Mes a mes,103.26774483315315,431.6825194380004,0.0,1,0,0.4720392488739307
51,76.60142185344577,0,Mes a mes,52.78986040301336,3906.672514525734,0.0,0,0,0.5143695469281067
11,59.91726216375826,2,Mes a mes,27.165665652211807,659.0898838013409,0.16666666666666666,0,1,0.3626302737788139
30,52.63846466931101,1,Anual,46.331411256433995,1579.1539400793304,0.03225806451612903,0,0,0.2964309888432353
26,95.84330199762744,1,Mes a mes,23.494399420027207,2491.9258519383134,0.037037037037037035,0,1,0.6893708032939656
18,41.1814958938181,1,Mes a mes,73.41833782596613,741.2669260887259,0.05263157894736842,0,0,0.1922320272640084
14,47.53019817505012,1,Mes a mes,65.05364564650749,665.4227744507016,0.06666666666666667,0,1,0.24997227235353772
62,93.95614716286416,1,Dos años,117.56390080294695,5825.281124097578,0.015873015873015872,1,0,0.6722074874139246
30,33.998236995464524,1,Anual,85.46323998214532,1019.9471098639357,0.03225806451612903,1,0,0.12690164776919455
60,104.58996232657407,1,Dos años,119.93321664183965,6275.397739594444,0.01639344262295082,1,0,0.7689200227622056
11,93.06384866588506,1,Mes a mes,56.61435613321235,1023.7023353247357,0.08333333333333333,0,1,0.6640922015450472
37,71.91587844824303,1,Mes a mes,33.614541889468754,2660.8875025849925,0.02631578947368421,0,0,0.4717554168886788
17,81.69193039460762,1,Dos años,45.07188708988683,1388.7628167083296,0.05555555555555555,0,0,0.560666758196925
14,84.79890082379586,3,Anual,35.720938641052335,1187.184611533142,0.2,0,1,0.5889240659301261
24,51.399419111562025,2,Mes a mes,79.14997546128326,1233.5860586774886,0.08,0,1,0.28516210411493215
14,90.89354327990377,0,Mes a mes,76.74065482436959,1272.5096059186528,0.0,0,0,0.6443536850176401
47,38.23217569155144,0,Dos años,2.4823155864846638,1796.9122575029178,0.0,0,0,0.16540851849280638
